blueprint,link,submittedAt,title
"c4e3f2b3-e3e9-5f5a-81f8-08dd1a451173","https://xkcd.com/2916/#xt=11&yt=34&v=504","2024-04-08T03:19:59.741381407Z","the most direct path"
"b2a9580c-0245-54d4-b651-b4747be6afd9","https://xkcd.com/2916/#xt=8&yt=82&v=1097","2024-04-21T17:48:24.902805897Z","red touches yellow, re-sort a fellow."
"1dbe9f40-b222-55b3-b206-c26d41550fa4","https://xkcd.com/2916/#xt=3&yt=11&v=162","2024-04-06T22:50:31.296878723Z","the hall of edges"
"85f5c4ab-fe1f-5ebd-9a18-aad3ad4f1fe4","https://xkcd.com/2916/#xt=0&yt=9&v=68","2024-04-06T19:52:47.35935016Z","Don't Cross The Streams"
"5b506afa-7dc5-54bd-a636-2ad24a69b9a8","https://xkcd.com/2916/#xt=4&yt=68&v=930","2024-04-12T17:18:58.025999176Z","hostile takeover"
"464140be-e164-5467-a13a-7445da63d72d","https://xkcd.com/2916/#xt=11&yt=38&v=557","2024-04-08T16:13:41.103800532Z","WAD_SWAT"
"9c1b8641-0bed-5ac6-b515-6b4f4cbb6a8c","https://xkcd.com/2916/#xt=3&yt=51&v=717","2024-04-09T19:06:57.722183581Z","Catto Assisted Sorting"
"f0c50d1b-14aa-5e0b-8b9d-baa1d0b2613f","https://xkcd.com/2916/#xt=8&yt=53&v=742","2024-04-10T02:29:58.173405693Z","under construction"
"d9c5d620-45ec-50ae-b02e-cce406acbfea","https://xkcd.com/2916/#xt=9&yt=19&v=284","2024-04-06T19:50:37.434902931Z","I mean it works..."
"06af3ec4-b9b0-5751-bf38-32034d73415b","https://xkcd.com/2916/#xt=2&yt=55&v=769","2024-04-10T18:45:12.745849673Z","name"
"309e3e06-3207-5e11-9eca-e1a9b04eaef9","https://xkcd.com/2916/#xt=10&yt=19&v=303","2024-04-07T03:46:34.293946237Z","All about the balance"
"c4ed82a1-5158-5bd1-84ca-7b1d80a6fb28","https://xkcd.com/2916/#xt=4&yt=8&v=152","2024-04-06T22:34:44.431397399Z","hellish merger"
"71e32de1-462a-5342-92ab-1991a8a7f05e","https://xkcd.com/2916/#xt=4&yt=82&v=1101","2024-04-22T16:58:51.313305717Z","Statistically Significant"
"1dd92e0e-4955-55f0-9a16-33a3f8cc86a2","https://xkcd.com/2916/#xt=9&yt=67&v=918","2024-04-12T17:10:16.948724523Z","A cat's innate, unstoppable desire to push things off of tables"
"5b5b096a-2bad-576c-a225-6774c8c70572","https://xkcd.com/2916/#xt=1&yt=23&v=315","2024-04-07T03:56:38.196823511Z","Scientific Progress Goes Bonk"
"8669dc1d-19e9-5d03-a7af-e08cbf60b352","https://xkcd.com/2916/#xt=4&yt=57&v=795","2024-04-11T08:23:24.425110733Z","Proud"
"b309b36c-7533-58f4-bec8-b3c9025e3324","https://xkcd.com/2916/#xt=8&yt=72&v=984","2024-04-14T01:32:42.701962483Z","The crossroads"
"472c93ee-6e0b-5529-8c35-59cef477cd04","https://xkcd.com/2916/#xt=6&yt=18&v=365","2024-04-07T05:13:21.484370914Z","Sleepy"
"9c60354a-1c4f-5b60-b21e-6dbcc57668e5","https://xkcd.com/2916/#xt=1&yt=75&v=1013","2024-04-17T09:57:45.02609745Z","Yellow is my favorite color"
"f0ce5354-e247-5b34-a157-bf8b6e508a12","https://xkcd.com/2916/#xt=0&yt=92&v=1223","2024-04-25T21:00:58.99763578Z","Panning for sky-gold"
"da13212f-5f60-51cd-bcbe-5ed57aac8729","https://xkcd.com/2916/#xt=9&yt=45&v=646","2024-04-09T06:36:26.513198838Z","i HAVE SEEN BETTER"
"71e8fa97-e611-5ea4-afc2-000800b9498c","https://xkcd.com/2916/#xt=9&yt=8&v=125","2024-04-06T22:01:38.589807203Z","small sort"
"06afd267-eafd-52a7-9d02-73a924cac3eb","https://xkcd.com/2916/#xt=8&yt=29&v=451","2024-04-07T19:59:02.82937114Z","Simply connected"
"30e9af04-3a7f-5983-930c-e081583b702e","https://xkcd.com/2916/#xt=1&yt=64&v=885","2024-04-12T00:44:15.410426375Z","synchronicity"
"c503fefd-b38f-5fb9-af2d-57330202ec49","https://xkcd.com/2916/#xt=4&yt=71&v=965","2024-04-15T09:16:53.662097398Z","That information is classified."
"1df3ed30-d77a-5930-8490-d050b5234e24","https://xkcd.com/2916/#xt=11&yt=83&v=1121","2024-04-22T12:25:57.803934046Z","Saboteur (or pushing the limits of cat hitboxes to potentially swat balls in adjacent machines)"
"867264d8-1281-5052-afd2-2886233a8641","https://xkcd.com/2916/#xt=9&yt=80&v=1082","2024-04-19T22:41:11.61641551Z","monday morning brain scan"
"5b737f7e-5f91-56b9-94a3-353722d070dd","https://xkcd.com/2916/#xt=0&yt=13&v=126","2024-04-06T21:36:49.182203823Z","Bonk Reactor"
"473726e4-cdfa-53b9-8be8-00031251caf8","https://xkcd.com/2916/#xt=6&yt=61&v=844","2024-04-11T16:24:18.046290718Z","tunnels"
"b31aa2ab-12dd-5e18-8c20-637a91c6cc68","https://xkcd.com/2916/#xt=8&yt=62&v=850","2024-04-12T01:37:41.226410902Z","Super simple sorter "
"9cba3f53-7e01-56c6-b6bb-850cffd9e7fe","https://xkcd.com/2916/#xt=8&yt=11&v=179","2024-04-06T23:29:25.845872223Z","An Uphill Battle"
"f120c7bf-cd85-53fc-bd4f-d3d2f1b18e8e","https://xkcd.com/2916/#xt=11&yt=50&v=699","2024-04-09T17:05:10.23263344Z","Particle Accelerator"
"da3d26a9-a371-54b6-a4f4-6131b37b678b","https://xkcd.com/2916/#xt=2&yt=64&v=886","2024-04-11T21:35:48.775338598Z","Folsom prism blues"
"722902c3-aac6-578a-afa1-f44ae532c066","https://xkcd.com/2916/#xt=0&yt=80&v=1063","2024-04-20T22:33:48.646011565Z","there he is!"
"30ec6a95-085e-5f5b-9192-4d8b7e61f08a","https://xkcd.com/2916/#xt=3&yt=41&v=568","2024-04-08T11:36:01.764468659Z","Sharingan"
"070e9671-289c-528a-938e-08a99551e16e","https://xkcd.com/2916/#xt=7&yt=42&v=610","2024-04-08T21:19:39.642833781Z","Chaos in a box"
"c587742d-11ac-5e52-acea-c194511f2aad","https://xkcd.com/2916/#xt=6&yt=68&v=933","2024-04-13T19:41:30.527828675Z","an absolutely necessarily complicated machine"
"1e387d67-c0b6-5ca3-9daf-4d64962692d4","https://xkcd.com/2916/#xt=8&yt=44&v=636","2024-04-09T01:21:44.374256782Z","wormhole"
"4758adbe-e0ee-5f90-bd54-935871ddd9ba","https://xkcd.com/2916/#xt=11&yt=10&v=171","2024-04-06T23:12:51.887388284Z","Ball PIt"
"5bc9f744-035a-56ba-8c65-d198a7b81319","https://xkcd.com/2916/#xt=7&yt=91&v=1219","2024-04-26T17:20:25.652049037Z","quite reliable"
"db30c1de-c230-5fbe-af0b-f7ad3fdecfcd","https://xkcd.com/2916/#xt=0&yt=68&v=931","2024-04-12T05:33:20.568168306Z","False Positive filter"
"b32eade5-786d-564b-aaa3-65900cbc0bfe","https://xkcd.com/2916/#xt=8&yt=13&v=197","2024-04-07T00:58:26.906636447Z","You have my sword"
"9ccde580-a382-5edc-ac1d-145266dccab5","https://xkcd.com/2916/#xt=10&yt=50&v=710","2024-04-09T19:33:25.303346211Z","hope the cat doesn't get bored"
"f197b2fa-9e7e-5ba8-9c03-ca5af24bce26","https://xkcd.com/2916/#xt=1&yt=44&v=632","2024-04-09T00:40:42.160876287Z","completely fanless"
"86aa572d-ba1f-5165-96d8-fcf0ef6fc543","https://xkcd.com/2916/#xt=8&yt=6&v=94","2024-04-06T20:51:15.510883923Z","Tower defence"
"725ef472-4cca-5f08-b8bd-cb6939e17020","https://xkcd.com/2916/#xt=9&yt=34&v=501","2024-04-08T03:55:02.701736373Z","chaff, flare"
"073f8d35-cd3f-51c6-a7bc-11ad1370900f","https://xkcd.com/2916/#xt=5&yt=19&v=330","2024-04-07T04:29:51.922660004Z","but you did nothing..."
"319fadd3-df85-5d0b-b3b7-3594e5be10d8","https://xkcd.com/2916/#xt=5&yt=61&v=839","2024-04-11T22:46:35.356105664Z","<Ø> | intersection"
"c58a4de0-fdd3-50a5-9a76-6bcf9eeac811","https://xkcd.com/2916/#xt=1&yt=24&v=335","2024-04-07T04:29:26.662324252Z","Junction"
"1e668a9c-7f19-5ffa-9385-d961c284c889","https://xkcd.com/2916/#xt=8&yt=41&v=596","2024-04-08T19:10:52.055427134Z","*might* be food safe"
"47681cf9-cfaa-5bf3-89a1-d28c7d4f65f5","https://xkcd.com/2916/#xt=7&yt=5&v=89","2024-04-06T20:43:38.630989192Z","Fan"
"5be06097-422e-525f-89b1-11bd89de1e7a","https://xkcd.com/2916/#xt=3&yt=53&v=738","2024-04-10T07:25:45.794571471Z","qwerty"
"db42f56f-b791-5b2f-845d-3d8858b35904","https://xkcd.com/2916/#xt=5&yt=26&v=400","2024-04-07T10:28:38.995509419Z","labyrinth"
"f1f84331-ab71-5130-bd50-58a9ca2af5e5","https://xkcd.com/2916/#xt=3&yt=8&v=137","2024-04-06T22:13:35.923848815Z","chassé croisé"
"8764c52d-0d0a-5a87-9871-29ab870443bb","https://xkcd.com/2916/#xt=4&yt=90&v=1205","2024-04-25T19:08:44.204510646Z","hunting wabbits"
"9cfb3c18-9cdb-57c4-8cca-17bc8de91c9d","https://xkcd.com/2916/#xt=8&yt=79&v=1069","2024-04-22T12:09:16.973203981Z","greens are a pain"
"b331e792-4d0d-5a8d-bec2-c4b2d7c1d038","https://xkcd.com/2916/#xt=9&yt=66&v=911","2024-04-12T11:48:54.926754318Z","Red green Error  checking"
"728ddc09-1984-5eba-9f52-c2e3ca0c4df8","https://xkcd.com/2916/#xt=1&yt=11&v=154","2024-04-06T22:33:04.144230131Z","Breach Control"
"077eaa7f-5a39-5ef3-844e-7e58a25aeba1","https://xkcd.com/2916/#xt=0&yt=24&v=316","2024-04-07T03:58:42.497829586Z","lucky draw"
"3273e4af-3d7c-507c-8d21-2f129b84d42e","https://xkcd.com/2916/#xt=0&yt=75&v=1012","2024-04-17T13:24:44.716368505Z","Fan of Curves"
"c67a6b6d-6332-58ab-8cf0-9d57326d0133","https://xkcd.com/2916/#xt=8&yt=60&v=825","2024-04-11T07:39:28.290694231Z","chillout by the pool"
"1e770036-9fff-5def-b56e-cf37779031df","https://xkcd.com/2916/#xt=8&yt=0&v=12","2024-04-06T16:50:58.348192896Z","Look ma! No hands!"
"4778251d-ee24-5c6a-9c89-e6d605f517f7","https://xkcd.com/2916/#xt=5&yt=0&v=10","2024-04-06T16:59:55.873107662Z","Bounce house"
"5bfa83b6-c2ce-521a-94c2-36842622d58a","https://xkcd.com/2916/#xt=6&yt=36&v=510","2024-04-07T22:48:25.134028743Z","The Cat-raption"
"f1fb0a88-abda-5202-86a8-f5e527e04d08","https://xkcd.com/2916/#xt=9&yt=60&v=836","2024-04-11T06:00:36.214075532Z","cat-egorization"
"b387eb28-f61d-503c-818f-75f8356990f6","https://xkcd.com/2916/#xt=2&yt=76&v=1028","2024-04-16T20:41:41.762574272Z","This is normal. Is this normal?"
"db4efca9-64df-5119-bcdd-b492941b782a","https://xkcd.com/2916/#xt=11&yt=56&v=787","2024-04-10T15:30:48.009466389Z","SOArSORT (WITH MAndatory CAT)"
"9d65d11a-473a-5e19-881e-6b23b670753f","https://xkcd.com/2916/#xt=2&yt=89&v=1184","2024-04-25T05:38:27.530319995Z","inside the attempt to find and isolate so-called red and green particles"
"87736688-ab5d-5b7e-aa33-2626a9f99776","https://xkcd.com/2916/#xt=1&yt=0&v=4","2024-04-06T16:37:11.419769718Z","Fred"
"72a9a5ed-b8e4-5730-8256-7430d088e1a8","https://xkcd.com/2916/#xt=9&yt=42&v=611","2024-04-08T20:13:20.020952032Z","Try{Hover();Rebound};Catch{Ball};"
"07a0ab0e-b45c-5cfa-834d-8bbc343bd99b","https://xkcd.com/2916/#xt=1&yt=41&v=589","2024-04-06T17:47:26.477191885Z","Springboard"
"32750a5c-7813-5963-86c2-cc714626bb65","https://xkcd.com/2916/#xt=6&yt=84&v=1127","2024-04-23T14:46:00.329106058Z","Cat wheel"
"c67f0c9f-66c2-57d1-ac52-0edbb9950718","https://xkcd.com/2916/#xt=0&yt=67&v=914","2024-04-12T13:34:26.365178121Z","the easiest way"
"4790b94d-758c-537d-b716-c88b0a5090b4","https://xkcd.com/2916/#xt=5&yt=84&v=1122","2024-04-23T14:13:48.191972722Z","The hardest working cat in all the land"
"5c6a5200-1c75-58a9-adbb-9e701998a0e8","https://xkcd.com/2916/#xt=1&yt=25&v=344","2024-04-07T05:30:41.537076994Z","The Fan-tom Menace "
"1e87d69e-a239-5cbd-840b-5d2911afb1fa","https://xkcd.com/2916/#xt=6&yt=50&v=708","2024-04-09T18:27:53.020183945Z","ballistics are my passion"
"f25f3c11-d94e-584b-a2c7-1acae1019eb9","https://xkcd.com/2916/#xt=9&yt=55&v=775","2024-04-10T15:48:59.415981599Z","risking it"
"b38b4bc8-0bb6-5c16-8254-575fb8081bc0","https://xkcd.com/2916/#xt=8&yt=87&v=1166","2024-04-24T16:39:11.246792975Z","Simple Bonk"
"db8b6b8a-801b-5600-bde5-5f8de514ebdb","https://xkcd.com/2916/#xt=2&yt=83&v=1107","2024-04-23T16:09:25.960552472Z","the premise of a very weird dystopian novel"
"877778d4-f208-5a3b-af81-987571a18228","https://xkcd.com/2916/#xt=1&yt=26&v=356","2024-04-07T05:58:25.371638629Z","Maxwell's Demon"
"9dafd575-9fe7-5072-a8fd-c787c3b0b0bb","https://xkcd.com/2916/#xt=0&yt=43&v=619","2024-04-08T21:07:13.033390086Z","red green separator"
"72ba905c-a3dc-56c6-904c-79166ffd9cf1","https://xkcd.com/2916/#xt=5&yt=7&v=108","2024-04-06T21:25:16.602108429Z","☃"
"083fea8a-19bb-5302-9e88-54ac6aefcf78","https://xkcd.com/2916/#xt=4&yt=92&v=1221","2024-04-25T18:46:57.857436642Z","sprinkle separator"
"3276010f-544e-5ea8-a53e-59a16f42e8d8","https://xkcd.com/2916/#xt=1&yt=4&v=32","2024-04-06T17:44:18.631593698Z","Hello Squirrel"
"c69a3224-1022-5a40-82a5-149e9b04de52","https://xkcd.com/2916/#xt=8&yt=81&v=1091","2024-04-22T02:51:23.319470702Z","Just another sorter"
"1ee35040-96a9-5d49-b782-f2855cffde2e","https://xkcd.com/2916/#xt=5&yt=28&v=435","2024-04-07T19:25:08.852234729Z","Particle Accelerator 1.0"
"5c87f977-65e9-5f34-8a32-bf9f43c68ccc","https://xkcd.com/2916/#xt=3&yt=83&v=1108","2024-04-23T01:17:59.090898763Z","oversimplified"
"47e8daa8-ae01-5a92-9ee7-bc986d39da3e","https://xkcd.com/2916/#xt=9&yt=22&v=348","2024-04-07T05:48:18.225770656Z","Technically Effective"
"f2a88e8d-0744-5b6c-b246-2d1450412c40","https://xkcd.com/2916/#xt=10&yt=27&v=426","2024-04-07T19:19:21.574213629Z","Fan Spectrometer"
"b3a08d05-4dc0-52d1-b34d-588fa5354977","https://xkcd.com/2916/#xt=4&yt=10&v=169","2024-04-06T22:58:17.623770668Z","Next Time on Dragonball Z!"
"dbd57b91-7e3e-564b-9035-6d9e67e6995d","https://xkcd.com/2916/#xt=9&yt=18&v=278","2024-04-07T02:01:09.175778623Z","Anechoic chamber"
"8852de09-8ac1-5571-8614-c7a080bc0b08","https://xkcd.com/2916/#xt=4&yt=20&v=338","2024-04-07T04:48:18.995531487Z","collision"
"9de0c07f-72dc-584d-ba7b-cbf2538ff352","https://xkcd.com/2916/#xt=6&yt=15&v=193","2024-04-06T18:15:34.623789251Z","⚔️🔴☢️"
"72cfcf5d-bca1-59a9-ae18-6846e8264cdb","https://xkcd.com/2916/#xt=4&yt=34&v=505","2024-04-08T04:00:27.115430951Z","Trans rights 2"
"0862fe0c-7969-564f-9531-90c4befa6907","https://xkcd.com/2916/#xt=1&yt=2&v=22","2024-04-06T17:18:10.076912941Z","Repel-o-matic"
"327ac32a-f4aa-5b2e-b581-16bf671039c7","https://xkcd.com/2916/#xt=9&yt=27&v=407","2024-04-07T17:41:34.16520078Z","are you sure we are not missing an obvious solution?"
"c6f2a02e-c003-548a-b8f0-d1fe6ddb08e7","https://xkcd.com/2916/#xt=11&yt=25&v=392","2024-04-07T07:15:01.564913401Z","A dance of ancient forces"
"5c8850bb-f600-52f3-817f-d1db48f4267a","https://xkcd.com/2916/#xt=8&yt=57&v=791","2024-04-11T03:03:56.786051334Z","Word Harder not Smarter"
"1effbeda-a320-5a8f-b949-ead7084edf8b","https://xkcd.com/2916/#xt=6&yt=90&v=1195","2024-04-25T03:26:44.266759893Z","The return of <script/>"
"47e9ee97-e4c2-54ff-8d19-a316e45dd864","https://xkcd.com/2916/#xt=5&yt=30&v=460","2024-04-07T21:27:21.826007909Z","Electric Blender"
"b3c6cee2-b920-5436-b010-688617cac1b2","https://xkcd.com/2916/#xt=7&yt=2&v=64","2024-04-06T19:32:50.968250624Z","idk how this works"
"dbd7f4f8-b375-5c22-baac-921db161fa3a","https://xkcd.com/2916/#xt=3&yt=81&v=1086","2024-04-23T05:36:54.866773567Z","Pareidolia"
"f2bac9f5-397d-5db1-9009-7e6c748a7183","https://xkcd.com/2916/#xt=11&yt=40&v=580","2024-04-08T15:10:01.420692577Z","All you need are cats"
"88765319-4867-5980-8bd2-8d29fb7101fd","https://xkcd.com/2916/#xt=7&yt=87&v=1164","2024-04-25T10:36:42.366946148Z","everything everywhere all at once"
"9e06790c-ae88-54b6-8f41-505b375bf7c2","https://xkcd.com/2916/#xt=7&yt=63&v=872","2024-04-11T23:05:35.622755804Z","Division of Labor"
"72ec5a11-5e3c-52b2-84ce-08c4608da891","https://xkcd.com/2916/#xt=9&yt=84&v=1131","2024-04-23T15:40:45.152104319Z","surprisingly good filter"
"087a2a29-8748-5b07-b7b0-df6bcc0c100d","https://xkcd.com/2916/#xt=8&yt=24&v=386","2024-04-07T06:57:25.34654535Z","highway inspector bun"
"32a21f97-99fc-5b10-b18c-a10dabae9c56","https://xkcd.com/2916/#xt=1&yt=32&v=461","2024-04-07T21:51:12.6520673Z","Chris"
"c70d5b38-cfd9-5a2d-9bfd-2c26252d9f06","https://xkcd.com/2916/#xt=3&yt=10&v=205","2024-04-06T23:22:05.907595886Z","Do you feel a draft?"
"5c97bddb-4244-5ab3-99b9-23092a2c25cc","https://xkcd.com/2916/#xt=1&yt=3&v=27","2024-04-06T17:36:33.265650054Z","Ultrasorter"
"1f222e9e-1aa3-5bea-b91f-98ab8b95254e","https://xkcd.com/2916/#xt=4&yt=13&v=225","2024-04-07T02:04:18.642556056Z","WAAAGGGGGGGG!!!!"
"48140c4e-353d-53e5-a63e-3befc7c833b2","https://xkcd.com/2916/#xt=3&yt=30&v=455","2024-04-07T20:41:35.400507012Z","the creation of adam"
"b3e50d5d-d3d4-5a2d-b15c-1e1198e0d5e1","https://xkcd.com/2916/#xt=1&yt=54&v=750","2024-04-08T23:00:53.90308094Z","throw practice: 🐈=20pt, 🐇=5pt, 🐿️=2pt, 🧢=0pt"
"dbde41ab-cb23-5720-ac35-6ee39d7c5790","https://xkcd.com/2916/#xt=1&yt=6&v=54","2024-04-06T18:55:35.666610435Z","Swingbopper"
"f2d8bf5d-a317-583e-9fc9-71cd8dc5a2d3","https://xkcd.com/2916/#xt=4&yt=85&v=1137","2024-04-24T03:31:55.363789977Z","Hands free "
"893659cc-8b8e-518d-83f6-0aa58a827966","https://xkcd.com/2916/#xt=7&yt=59&v=816","2024-04-10T20:06:45.88512316Z","it's-a me, wario!"
"9ef075e1-4311-5d3d-a2b2-b55e61d16625","https://xkcd.com/2916/#xt=6&yt=78&v=1053","2024-04-18T08:49:28.840901152Z","Fan Fanatic"
"73339c03-5f80-52c9-a88d-da628de1f777","https://xkcd.com/2916/#xt=9&yt=40&v=561","2024-04-08T05:35:49.718579573Z","recycler"
"08869dc9-3cbd-559f-a3cc-f7bb73c08625","https://xkcd.com/2916/#xt=1&yt=8&v=104","2024-04-06T21:11:09.896325571Z","A Roundabout Bounder route"
"32cc5cdc-e697-5240-a298-42f82a8f8e63","https://xkcd.com/2916/#xt=7&yt=84&v=1128","2024-04-23T11:55:39.774353315Z","Bestagon with squirrel, bunny and kitty."
"c7290b8d-9e8b-56a5-9e43-2d96ee8aad91","https://xkcd.com/2916/#xt=9&yt=41&v=597","2024-04-08T19:20:55.803708088Z","Cats & Cannons"
"5ce3024c-96e3-5bbc-92f1-45bf1367b07d","https://xkcd.com/2916/#xt=10&yt=88&v=1171","2024-04-24T06:07:00.812407034Z","It is what it is Mk IV"
"483c51ef-5f55-5532-a9c3-7bb51d9842ba","https://xkcd.com/2916/#xt=4&yt=42&v=604","2024-04-08T19:50:13.279303872Z","ran out of blocks"
"1f692e03-5479-5dc1-827b-d068f0f0e897","https://xkcd.com/2916/#xt=5&yt=15&v=269","2024-04-07T02:51:50.539375988Z","The long way around"
"b4172961-effe-5089-9e22-27dc118b248b","https://xkcd.com/2916/#xt=5&yt=40&v=585","2024-04-08T05:06:36.358727265Z","catwalks"
"dc118147-5e78-56c8-a9bc-18ef815b3ae6","https://xkcd.com/2916/#xt=7&yt=83&v=1113","2024-04-22T07:52:21.086473727Z","Cats playground"
"f3668fa9-171b-5914-971e-ef14b88fe7e1","https://xkcd.com/2916/#xt=7&yt=47&v=663","2024-04-09T10:49:03.287502254Z","Butterfly chaos circuit coaster"
"89864b6f-aa74-56ab-ad17-1da1bb0a74d5","https://xkcd.com/2916/#xt=3&yt=59&v=820","2024-04-11T15:23:54.74357036Z","BB Gun"
"733cca00-42c7-5475-89f7-e82812da4ccd","https://xkcd.com/2916/#xt=9&yt=1&v=38","2024-04-06T18:01:16.705111259Z","The giant"
"9f40ea65-6b88-5df8-9242-8f6a94498813","https://xkcd.com/2916/#xt=0&yt=44&v=624","2024-04-08T22:57:46.698444331Z","Feline kickball practice"
"089e5c32-4042-5323-a474-30d38286a28a","https://xkcd.com/2916/#xt=1&yt=8&v=103","2024-04-06T20:49:34.633571031Z","I'm a BIG FAN"
"33090610-6dd1-5542-8b33-809aeb26a088","https://xkcd.com/2916/#xt=1&yt=58&v=810","2024-04-11T13:25:15.985147706Z","soft"
"c7914374-c26d-521b-bb0e-574e79fc31e1","https://xkcd.com/2916/#xt=10&yt=44&v=620","2024-04-08T22:58:22.257372376Z","i swear it's iso 9001 compliant"
"1f8f30c2-1973-5459-b070-c53ceaac4af8","https://xkcd.com/2916/#xt=0&yt=63&v=866","2024-04-11T22:46:01.15798275Z","stripy pillows"
"48afd628-cb09-5b80-97f4-fb47bf10e66d","https://xkcd.com/2916/#xt=11&yt=17&v=297","2024-04-06T23:32:07.986419044Z","The Squirrel from Ipanema"
"5ce3c3b7-a829-5b2d-862b-2164a8428d38","https://xkcd.com/2916/#xt=10&yt=68&v=926","2024-04-12T23:14:24.791267785Z","Deoxyribonucleic acid"
"b4512452-cd3d-5585-935a-fb72248fbae7","https://xkcd.com/2916/#xt=3&yt=56&v=764","2024-04-10T02:31:28.701816223Z","You know i could have left it"
"dcaff10f-53b2-5099-9f4e-471ab9e4a90b","https://xkcd.com/2916/#xt=1&yt=27&v=357","2024-04-06T22:32:09.805770737Z","Behind the scenes of the sword in the stone"
"740a5936-9415-5ccb-9d00-f85a6fddc120","https://xkcd.com/2916/#xt=9&yt=43&v=614","2024-04-08T21:27:42.548320665Z","Give the cat a ball"
"9f44c642-4e1e-592d-98af-27690b0b8ae5","https://xkcd.com/2916/#xt=0&yt=41&v=590","2024-04-08T07:16:22.853849173Z","trust but verify"
"09038c20-0869-57df-a55b-3b4ef61fad0e","https://xkcd.com/2916/#xt=3&yt=32&v=480","2024-04-08T00:21:16.446100335Z","new high score"
"c7e116c8-3152-59b5-ab64-973cd12a6287","https://xkcd.com/2916/#xt=8&yt=35&v=509","2024-04-06T19:09:22.489422518Z","Failing upwards "
"8a2b1420-dd80-5771-84cd-f487f6b1dec1","https://xkcd.com/2916/#xt=2&yt=32&v=465","2024-04-07T22:11:28.895571844Z","in hammer we truss"
"3364c99b-bbe7-5f31-ba6c-160065592906","https://xkcd.com/2916/#xt=5&yt=66&v=907","2024-04-12T21:12:29.118524837Z","Newton's Theory Of Anti-Gravity"
"f3d8eed2-7b6b-5c14-a38f-1a263f6e034a","https://xkcd.com/2916/#xt=11&yt=71&v=982","2024-04-14T00:49:46.84649909Z","Bunny paradise "
"1fcfa94e-0301-55e7-b5a0-183a8b9598b7","https://xkcd.com/2916/#xt=9&yt=14&v=234","2024-04-07T01:56:53.355160063Z","654"
"48bb5846-44d3-5a21-b13f-e64b62f0612f","https://xkcd.com/2916/#xt=3&yt=91&v=1207","2024-04-25T15:05:36.05736739Z","we loop because we can"
"5d12d1ac-348b-5958-87bb-c45a3a24b799","https://xkcd.com/2916/#xt=4&yt=51&v=716","2024-04-09T22:32:15.269406799Z","HOW STOP LIGHTS WORK"
"b4abcabc-8b7d-53d4-92a5-f8ef7068493b","https://xkcd.com/2916/#xt=10&yt=49&v=694","2024-04-09T16:39:37.86514356Z","Zooming ball"
"dcd37dde-65c5-56fc-9fbf-33824699322a","https://xkcd.com/2916/#xt=11&yt=81&v=1093","2024-04-21T00:10:53.464572255Z","Premium Blend"
"8a626311-d341-5e48-89be-5ee4d3bb64c7","https://xkcd.com/2916/#xt=8&yt=43&v=627","2024-04-08T23:19:28.254072612Z","yeah!! science!!!"
"f430469d-9b28-570c-96af-ccab499a6ac4","https://xkcd.com/2916/#xt=5&yt=34&v=506","2024-04-08T03:57:15.5505216Z","The sorting stick is never wrong twice"
"3397ba49-eb0c-597c-9b78-2ea046a19b12","https://xkcd.com/2916/#xt=11&yt=85&v=1144","2024-04-24T14:43:07.617391165Z","zoooooooooom"
"0907b497-6c29-55b1-bf14-9f01c6ea00fa","https://xkcd.com/2916/#xt=2&yt=27&v=428","2024-04-07T18:52:10.484028905Z","well, the gears are a metaphor for the economy, you see, and the rabbit in the shotglass being rewarded is...."
"c7e90ba5-a4c1-5e17-9c10-d04b6dad120e","https://xkcd.com/2916/#xt=4&yt=49&v=685","2024-04-09T16:07:50.848957924Z","swan"
"744646d5-ebc6-5e9f-bbc1-48ba05381a91","https://xkcd.com/2916/#xt=2&yt=39&v=570","2024-04-08T16:30:15.573384085Z","The rise of the green"
"9f7f174f-1589-5497-8e82-6c599ac4ddbb","https://xkcd.com/2916/#xt=5&yt=50&v=706","2024-04-09T20:42:45.44873331Z","yeetatron 5.000.000"
"1fd23058-f579-53dd-aa3b-6dd9b83f401a","https://xkcd.com/2916/#xt=1&yt=84&v=1125","2024-04-23T15:48:55.667442564Z","The Faucet"
"48df64af-158c-5687-9299-149cf2f65a7f","https://xkcd.com/2916/#xt=3&yt=0&v=8","2024-04-06T16:46:07.874872465Z","popcorn"
"b4cc5889-bc36-5ff6-bc85-52717ee62957","https://xkcd.com/2916/#xt=5&yt=13&v=231","2024-04-07T01:59:51.763844455Z","bookshelf"
"dcf219e2-ac3b-5b47-b292-c9304c160014","https://xkcd.com/2916/#xt=10&yt=70&v=958","2024-04-14T06:15:57.458621913Z","fan-sort"
"5d5934c2-649d-5dc9-a6d9-f010b8a0e2df","https://xkcd.com/2916/#xt=6&yt=89&v=1187","2024-04-24T16:13:34.211350501Z","Probably not the safest wooden Coaster"
"8a73dbdb-b28f-5623-96c5-d0a2fc9e6203","https://xkcd.com/2916/#xt=6&yt=75&v=1025","2024-04-16T16:07:18.244851812Z","Don't mind the bird"
"c8011648-5ac7-5f03-ac91-77567686c5f8","https://xkcd.com/2916/#xt=4&yt=32&v=475","2024-04-07T22:50:35.947102861Z","horrible"
"f431dbff-04bc-522d-8205-114bc5820d6c","https://xkcd.com/2916/#xt=2&yt=15&v=155","2024-04-06T22:35:03.121118414Z","The princess and the Peas"
